query_id,type,strategy,difficulty,node_type_count,method,query_size,query_density,heterogeneous,num_matches,top_score,avg_score,match_quality,recall_score,f1_score,precision_score
sampled_06046,paper_coauthor_star,unspecified,hard,0,embedding,7,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06047,paper_coauthor_star,unspecified,hard,0,embedding,5,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06048,author_ego,unspecified,hard,0,embedding,4,0.0,True,9,1.0,0.9804,partial,0.75,0.75,0.75
sampled_06049,citation_triangle,unspecified,hard,0,embedding,3,0.0,False,2,1.0,1.0,none,0.0,0.0,0.0
sampled_06050,field_cotopic,unspecified,hard,0,embedding,14,0.0,True,8,1.0,1.0,none,0.0714,0.0714,0.0714
sampled_06051,synthetic_star,unspecified,hard,0,embedding,9,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06052,citation_chain,unspecified,hard,0,embedding,3,0.0,False,3,1.0,1.0,none,0.3333,0.3333,0.3333
sampled_06053,citation_chain,unspecified,hard,0,embedding,3,0.0,False,2,1.0,0.9922,none,0.0,0.0,0.0
sampled_06054,paper_topic_chain,unspecified,hard,0,embedding,3,0.0,True,2,0.9998,0.9998,none,0.0,0.0,0.0
sampled_06055,citation_chain,unspecified,hard,0,embedding,3,0.0,False,1,1.0,1.0,none,0.0,0.0,0.0
sampled_06056,field_cotopic,unspecified,hard,0,embedding,11,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06057,synthetic_chain,unspecified,hard,0,embedding,12,0.0,True,9,0.9999,0.9959,none,0.0833,0.0833,0.0833
sampled_06058,citation_chain,unspecified,hard,0,embedding,3,0.0,False,1,1.0,1.0,none,0.0,0.0,0.0
sampled_06059,citation_triangle,unspecified,hard,0,embedding,3,0.0,False,1,0.9964,0.9964,none,0.0,0.0,0.0
sampled_06060,citation_chain,unspecified,hard,0,embedding,3,0.0,False,3,1.0,1.0,none,0.0,0.0,0.0
sampled_06061,paper_coauthor_star,unspecified,hard,0,embedding,6,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06062,citation_chain,unspecified,hard,0,embedding,3,0.0,False,0,0.0,0.0,none,0.0,0.0,
sampled_06063,field_cotopic,unspecified,hard,0,embedding,7,0.0,True,3,0.9998,0.9998,none,0.0,0.0,0.0
sampled_06064,real_star,unspecified,hard,0,embedding,25,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06065,field_neighborhood,unspecified,hard,0,embedding,19,0.0,True,10,0.9998,0.9987,none,0.0,0.0,0.0
sampled_06066,paper_coauthor_star,unspecified,hard,0,embedding,6,0.0,True,1,0.9624,0.9624,none,0.3333,0.3333,0.3333
sampled_06067,citation_chain,unspecified,hard,0,embedding,3,0.0,False,0,0.0,0.0,none,0.0,0.0,
sampled_06068,author_ego,unspecified,hard,0,embedding,3,0.0,True,1,0.9553,0.9553,none,0.0,0.0,0.0
sampled_06069,paper_topic_chain,unspecified,hard,0,embedding,3,0.0,True,1,0.9765,0.9765,none,0.0,0.0,0.0
sampled_06070,citation_triangle,unspecified,hard,0,embedding,3,0.0,False,1,1.0,1.0,none,0.0,0.0,0.0
sampled_06071,synthetic_ring,unspecified,hard,0,embedding,6,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06072,paper_coauthor_star,unspecified,hard,0,embedding,10,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06073,synthetic_chain,unspecified,hard,0,embedding,10,0.0,True,5,0.9886,0.9732,none,0.2,0.2,0.2
sampled_06074,citation_chain,unspecified,hard,0,embedding,3,0.0,False,2,1.0,1.0,none,0.0,0.0,0.0
sampled_06075,real_star,unspecified,hard,0,embedding,72,0.0,True,10,1.0,1.0,none,0.0694,0.0694,0.0694
sampled_06076,field_cotopic,unspecified,hard,0,embedding,11,0.0,True,8,1.0,0.994,none,0.0909,0.0909,0.0909
sampled_06077,institution_star,unspecified,hard,0,embedding,11,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06078,real_star,unspecified,hard,0,embedding,22,0.0,True,10,1.0,0.9995,none,0.0,0.0,0.0
sampled_06079,field_cotopic,unspecified,hard,0,embedding,16,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06080,field_cotopic,unspecified,hard,0,embedding,7,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06081,author_coaffiliation,unspecified,hard,0,embedding,9,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06082,real_star,unspecified,hard,0,embedding,33,0.0,True,10,1.0,0.9991,none,0.0,0.0,0.0
sampled_06083,author_ego,unspecified,hard,0,embedding,3,0.0,True,10,1.0,1.0,exact,1.0,1.0,1.0
sampled_06084,paper_topic_chain,unspecified,hard,0,embedding,3,0.0,True,3,0.9994,0.9988,partial,0.6667,0.6667,0.6667
sampled_06085,institution_star,unspecified,hard,0,embedding,14,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06086,citation_chain,unspecified,hard,0,embedding,3,0.0,False,5,1.0,1.0,none,0.0,0.0,0.0
sampled_06087,field_cotopic,unspecified,hard,0,embedding,23,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06088,citation_chain,unspecified,hard,0,embedding,3,0.0,False,1,1.0,1.0,none,0.0,0.0,0.0
sampled_06089,citation_chain,unspecified,hard,0,embedding,3,0.0,False,1,1.0,1.0,none,0.0,0.0,0.0
sampled_06090,citation_chain,unspecified,hard,0,embedding,3,0.0,False,0,0.0,0.0,none,0.0,0.0,
sampled_06091,citation_chain,unspecified,hard,0,embedding,3,0.0,False,1,0.999,0.999,none,0.0,0.0,0.0
sampled_06092,field_neighborhood,unspecified,hard,0,embedding,14,0.0,True,10,0.9938,0.9931,none,0.1429,0.1429,0.1429
sampled_06093,real_star,unspecified,hard,0,embedding,25,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06094,paper_topic_chain,unspecified,hard,0,embedding,3,0.0,True,2,0.9998,0.9989,partial,0.6667,0.6667,0.6667
sampled_06095,real_star,unspecified,hard,0,embedding,42,0.0,True,10,1.0,0.9948,none,0.0238,0.0238,0.0238
sampled_06096,field_cotopic,unspecified,hard,0,embedding,24,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06097,paper_topic_chain,unspecified,hard,0,embedding,3,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06098,citation_chain,unspecified,hard,0,embedding,3,0.0,False,0,0.0,0.0,none,0.0,0.0,
sampled_06099,citation_chain,unspecified,hard,0,embedding,3,0.0,False,10,1.0,1.0,none,0.0,0.0,0.0
sampled_06100,citation_triangle,unspecified,hard,0,embedding,3,0.0,False,2,1.0,0.9976,none,0.0,0.0,0.0
sampled_06101,field_neighborhood,unspecified,hard,0,embedding,16,0.0,True,8,0.997,0.9951,none,0.0625,0.0625,0.0625
sampled_06102,paper_topic_chain,unspecified,hard,0,embedding,3,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06103,synthetic_double_star,unspecified,hard,0,embedding,14,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06104,citation_triangle,unspecified,hard,0,embedding,3,0.0,False,0,0.0,0.0,none,0.0,0.0,
sampled_06105,citation_chain,unspecified,hard,0,embedding,3,0.0,False,1,1.0,1.0,none,0.0,0.0,0.0
sampled_06106,author_coaffiliation,unspecified,hard,0,embedding,7,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06107,citation_chain,unspecified,hard,0,embedding,3,0.0,False,1,1.0,1.0,none,0.3333,0.3333,0.3333
sampled_06108,paper_coauthor_star,unspecified,hard,0,embedding,5,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06109,citation_chain,unspecified,hard,0,embedding,3,0.0,False,0,0.0,0.0,none,0.0,0.0,
sampled_06110,paper_coauthor_star,unspecified,hard,0,embedding,7,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06111,author_coaffiliation,unspecified,hard,0,embedding,16,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06112,real_star,unspecified,hard,0,embedding,42,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06113,field_neighborhood,unspecified,hard,0,embedding,16,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06114,synthetic_chain,unspecified,hard,0,embedding,12,0.0,True,8,0.9713,0.9624,none,0.25,0.25,0.25
sampled_06115,field_neighborhood,unspecified,hard,0,embedding,13,0.0,True,10,0.9847,0.9847,none,0.1538,0.1538,0.1538
sampled_06116,field_cotopic,unspecified,hard,0,embedding,13,0.0,True,6,0.9927,0.99,none,0.0769,0.0769,0.0769
sampled_06117,real_star,unspecified,hard,0,embedding,33,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06118,author_coaffiliation,unspecified,hard,0,embedding,13,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06119,citation_chain,unspecified,hard,0,embedding,3,0.0,False,1,1.0,1.0,none,0.0,0.0,0.0
sampled_06120,field_neighborhood,unspecified,hard,0,embedding,19,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06121,citation_triangle,unspecified,hard,0,embedding,3,0.0,False,0,0.0,0.0,none,0.0,0.0,
sampled_06122,author_ego,unspecified,hard,0,embedding,5,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06123,citation_chain,unspecified,hard,0,embedding,3,0.0,False,0,0.0,0.0,none,0.0,0.0,
sampled_06124,citation_chain,unspecified,hard,0,embedding,3,0.0,False,2,1.0,0.999,none,0.0,0.0,0.0
sampled_06125,author_ego,unspecified,hard,0,embedding,3,0.0,True,8,0.9989,0.991,partial,0.6667,0.6667,0.6667
sampled_06126,field_cotopic,unspecified,hard,0,embedding,35,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06127,citation_chain,unspecified,hard,0,embedding,3,0.0,False,1,0.9895,0.9895,none,0.3333,0.3333,0.3333
sampled_06128,citation_chain,unspecified,hard,0,embedding,3,0.0,False,2,1.0,1.0,none,0.0,0.0,0.0
sampled_06129,paper_topic_chain,unspecified,hard,0,embedding,3,0.0,True,2,0.9967,0.9967,none,0.0,0.0,0.0
sampled_06130,paper_topic_chain,unspecified,hard,0,embedding,3,0.0,True,2,0.9997,0.9992,none,0.3333,0.3333,0.3333
sampled_06131,real_star,unspecified,hard,0,embedding,24,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06132,real_star,unspecified,hard,0,embedding,44,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06133,citation_chain,unspecified,hard,0,embedding,3,0.0,False,4,1.0,0.9986,none,0.0,0.0,0.0
sampled_06134,paper_topic_chain,unspecified,hard,0,embedding,3,0.0,True,4,0.9999,0.986,none,0.3333,0.3333,0.3333
sampled_06135,author_coaffiliation,unspecified,hard,0,embedding,4,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06136,real_star,unspecified,hard,0,embedding,35,0.0,True,10,1.0,0.9993,none,0.0,0.0,0.0
sampled_06137,field_neighborhood,unspecified,hard,0,embedding,12,0.0,True,7,1.0,0.9851,none,0.1667,0.1667,0.1667
sampled_06138,synthetic_chain,unspecified,hard,0,embedding,12,0.0,True,4,0.9789,0.9633,none,0.25,0.25,0.25
sampled_06139,citation_chain,unspecified,hard,0,embedding,3,0.0,False,1,1.0,1.0,none,0.0,0.0,0.0
sampled_06140,author_coaffiliation,unspecified,hard,0,embedding,8,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06141,paper_coauthor_star,unspecified,hard,0,embedding,7,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06142,author_coaffiliation,unspecified,hard,0,embedding,13,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06143,citation_chain,unspecified,hard,0,embedding,3,0.0,False,1,1.0,1.0,none,0.0,0.0,0.0
sampled_06144,synthetic_ring,unspecified,hard,0,embedding,10,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06145,author_ego,unspecified,hard,0,embedding,11,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06146,citation_chain,unspecified,hard,0,embedding,3,0.0,False,2,1.0,0.9784,none,0.0,0.0,0.0
sampled_06147,citation_chain,unspecified,hard,0,embedding,3,0.0,False,6,1.0,1.0,none,0.0,0.0,0.0
sampled_06148,citation_chain,unspecified,hard,0,embedding,3,0.0,False,0,0.0,0.0,none,0.0,0.0,
sampled_06149,synthetic_double_star,unspecified,hard,0,embedding,12,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06150,citation_triangle,unspecified,hard,0,embedding,3,0.0,False,1,1.0,1.0,none,0.0,0.0,0.0
sampled_06151,paper_topic_chain,unspecified,hard,0,embedding,3,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06152,paper_topic_chain,unspecified,hard,0,embedding,3,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06153,citation_triangle,unspecified,hard,0,embedding,3,0.0,False,3,1.0,1.0,none,0.3333,0.3333,0.3333
sampled_06154,field_neighborhood,unspecified,hard,0,embedding,16,0.0,True,9,1.0,0.9886,none,0.0,0.0,0.0
sampled_06155,paper_topic_chain,unspecified,hard,0,embedding,3,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06156,author_coaffiliation,unspecified,hard,0,embedding,11,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06157,citation_chain,unspecified,hard,0,embedding,3,0.0,False,0,0.0,0.0,none,0.0,0.0,
sampled_06158,author_ego,unspecified,hard,0,embedding,4,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06159,paper_topic_chain,unspecified,hard,0,embedding,3,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06160,synthetic_bidir_chain,unspecified,hard,0,embedding,10,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06161,paper_topic_chain,unspecified,hard,0,embedding,3,0.0,True,1,0.9997,0.9997,none,0.3333,0.3333,0.3333
sampled_06162,citation_chain,unspecified,hard,0,embedding,3,0.0,False,3,1.0,0.9775,none,0.0,0.0,0.0
sampled_06163,paper_topic_chain,unspecified,hard,0,embedding,3,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06164,field_cotopic,unspecified,hard,0,embedding,16,0.0,True,7,0.998,0.9883,none,0.125,0.125,0.125
sampled_06165,author_ego,unspecified,hard,0,embedding,3,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06166,author_ego,unspecified,hard,0,embedding,6,0.0,True,3,1.0,0.9963,none,0.0,0.0,0.0
sampled_06167,citation_triangle,unspecified,hard,0,embedding,3,0.0,False,4,1.0,1.0,none,0.3333,0.3333,0.3333
sampled_06168,institution_star,unspecified,hard,0,embedding,14,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06169,citation_chain,unspecified,hard,0,embedding,3,0.0,False,0,0.0,0.0,none,0.0,0.0,
sampled_06170,citation_chain,unspecified,hard,0,embedding,3,0.0,False,1,1.0,1.0,none,0.0,0.0,0.0
sampled_06171,paper_coauthor_star,unspecified,hard,0,embedding,9,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06172,real_star,unspecified,hard,0,embedding,24,0.0,True,2,0.9573,0.9572,none,0.3333,0.3333,0.3333
sampled_06173,paper_topic_chain,unspecified,hard,0,embedding,3,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06174,field_cotopic,unspecified,hard,0,embedding,8,0.0,True,6,0.9962,0.9934,none,0.375,0.375,0.375
sampled_06175,paper_topic_chain,unspecified,hard,0,embedding,3,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06176,paper_coauthor_star,unspecified,hard,0,embedding,10,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06177,paper_coauthor_star,unspecified,hard,0,embedding,7,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06178,field_cotopic,unspecified,hard,0,embedding,15,0.0,True,10,1.0,0.997,none,0.0,0.0,0.0
sampled_06179,author_coaffiliation,unspecified,hard,0,embedding,8,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06180,field_neighborhood,unspecified,hard,0,embedding,13,0.0,True,7,1.0,0.9972,none,0.0,0.0,0.0
sampled_06181,synthetic_ring,unspecified,hard,0,embedding,8,0.0,False,0,0.0,0.0,none,0.0,0.0,
sampled_06182,citation_chain,unspecified,hard,0,embedding,3,0.0,False,2,1.0,1.0,none,0.0,0.0,0.0
sampled_06183,institution_star,unspecified,hard,0,embedding,18,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06184,citation_chain,unspecified,hard,0,embedding,3,0.0,False,1,0.9987,0.9987,none,0.0,0.0,0.0
sampled_06185,field_cotopic,unspecified,hard,0,embedding,23,0.0,True,10,1.0,0.9987,none,0.0435,0.0435,0.0435
sampled_06186,real_star,unspecified,hard,0,embedding,36,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06187,synthetic_chain,unspecified,hard,0,embedding,12,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06188,synthetic_double_star,unspecified,hard,0,embedding,10,0.0,True,4,0.9988,0.9846,partial,0.6,0.6,0.6
sampled_06189,real_star,unspecified,hard,0,embedding,29,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06190,paper_topic_chain,unspecified,hard,0,embedding,3,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06191,paper_coauthor_star,unspecified,hard,0,embedding,5,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06192,paper_topic_chain,unspecified,hard,0,embedding,3,0.0,True,2,0.9996,0.9996,none,0.0,0.0,0.0
sampled_06193,paper_topic_chain,unspecified,hard,0,embedding,3,0.0,True,3,1.0,0.9996,none,0.0,0.0,0.0
sampled_06194,paper_topic_chain,unspecified,hard,0,embedding,3,0.0,True,3,0.9998,0.9916,none,0.0,0.0,0.0
sampled_06195,paper_topic_chain,unspecified,hard,0,embedding,3,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06196,synthetic_star,unspecified,hard,0,embedding,9,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06197,citation_chain,unspecified,hard,0,embedding,3,0.0,False,2,1.0,0.9985,none,0.0,0.0,0.0
sampled_06198,synthetic_clique,unspecified,hard,0,embedding,7,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06199,author_coaffiliation,unspecified,hard,0,embedding,18,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06200,citation_chain,unspecified,hard,0,embedding,3,0.0,False,3,1.0,0.9672,none,0.0,0.0,0.0
sampled_06201,author_coaffiliation,unspecified,hard,0,embedding,7,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06202,author_ego,unspecified,hard,0,embedding,4,0.0,True,1,0.9869,0.9869,partial,0.75,0.75,0.75
sampled_06203,field_neighborhood,unspecified,hard,0,embedding,20,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06204,citation_triangle,unspecified,hard,0,embedding,3,0.0,False,2,1.0,1.0,none,0.0,0.0,0.0
sampled_06205,citation_chain,unspecified,hard,0,embedding,3,0.0,False,0,0.0,0.0,none,0.0,0.0,
sampled_06206,synthetic_double_star,unspecified,hard,0,embedding,12,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06207,citation_chain,unspecified,hard,0,embedding,3,0.0,False,0,0.0,0.0,none,0.0,0.0,
sampled_06208,field_neighborhood,unspecified,hard,0,embedding,19,0.0,True,10,0.9998,0.9991,none,0.0526,0.0526,0.0526
sampled_06209,paper_topic_chain,unspecified,hard,0,embedding,3,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06210,citation_chain,unspecified,hard,0,embedding,3,0.0,False,0,0.0,0.0,none,0.0,0.0,
sampled_06211,paper_topic_chain,unspecified,hard,0,embedding,3,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06212,author_ego,unspecified,hard,0,embedding,10,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06213,real_star,unspecified,hard,0,embedding,52,0.0,True,10,1.0,0.9996,none,0.0,0.0,0.0
sampled_06214,author_ego,unspecified,hard,0,embedding,21,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06215,author_ego,unspecified,hard,0,embedding,3,0.0,True,10,1.0,1.0,none,0.3333,0.3333,0.3333
sampled_06216,author_coaffiliation,unspecified,hard,0,embedding,4,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06217,paper_topic_chain,unspecified,hard,0,embedding,3,0.0,True,2,0.9996,0.9993,none,0.0,0.0,0.0
sampled_06218,paper_topic_chain,unspecified,hard,0,embedding,3,0.0,True,2,0.9998,0.9998,none,0.3333,0.3333,0.3333
sampled_06219,real_star,unspecified,hard,0,embedding,34,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06220,paper_topic_chain,unspecified,hard,0,embedding,3,0.0,True,3,0.9988,0.9988,none,0.0,0.0,0.0
sampled_06221,paper_topic_chain,unspecified,hard,0,embedding,3,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06222,author_coaffiliation,unspecified,hard,0,embedding,4,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06223,author_ego,unspecified,hard,0,embedding,3,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06224,real_star,unspecified,hard,0,embedding,48,0.0,True,10,0.9995,0.9952,none,0.0417,0.0417,0.0417
sampled_06225,citation_triangle,unspecified,hard,0,embedding,3,0.0,False,2,1.0,0.9981,none,0.0,0.0,0.0
sampled_06226,citation_chain,unspecified,hard,0,embedding,3,0.0,False,0,0.0,0.0,none,0.0,0.0,
sampled_06227,field_cotopic,unspecified,hard,0,embedding,25,0.0,True,10,1.0,0.9947,none,0.04,0.04,0.04
sampled_06228,real_star,unspecified,hard,0,embedding,56,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06229,synthetic_ring,unspecified,hard,0,embedding,6,0.0,True,7,0.9995,0.9767,partial,0.5,0.5,0.5
sampled_06230,paper_topic_chain,unspecified,hard,0,embedding,3,0.0,True,2,0.9997,0.9849,none,0.0,0.0,0.0
sampled_06231,author_ego,unspecified,hard,0,embedding,18,0.0,True,10,1.0,1.0,none,0.0,0.0,0.0
sampled_06232,real_star,unspecified,hard,0,embedding,34,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06233,citation_triangle,unspecified,hard,0,embedding,3,0.0,False,1,1.0,1.0,none,0.0,0.0,0.0
sampled_06234,synthetic_star,unspecified,hard,0,embedding,10,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06235,field_cotopic,unspecified,hard,0,embedding,14,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06236,author_ego,unspecified,hard,0,embedding,4,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06237,paper_topic_chain,unspecified,hard,0,embedding,3,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06238,author_ego,unspecified,hard,0,embedding,16,0.0,True,10,1.0,0.9985,none,0.0,0.0,0.0
sampled_06239,real_star,unspecified,hard,0,embedding,37,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06240,author_coaffiliation,unspecified,hard,0,embedding,7,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06241,citation_chain,unspecified,hard,0,embedding,3,0.0,False,1,1.0,1.0,none,0.0,0.0,0.0
sampled_06242,author_ego,unspecified,hard,0,embedding,3,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06243,citation_triangle,unspecified,hard,0,embedding,3,0.0,False,1,1.0,1.0,none,0.0,0.0,0.0
sampled_06244,synthetic_clique,unspecified,hard,0,embedding,6,0.0,True,3,0.9844,0.9744,none,0.0,0.0,0.0
sampled_06245,author_ego,unspecified,hard,0,embedding,6,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06246,field_neighborhood,unspecified,hard,0,embedding,11,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06247,author_coaffiliation,unspecified,hard,0,embedding,7,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06248,field_neighborhood,unspecified,hard,0,embedding,11,0.0,True,5,1.0,0.9971,none,0.0909,0.0909,0.0909
sampled_06249,citation_triangle,unspecified,hard,0,embedding,3,0.0,False,0,0.0,0.0,none,0.0,0.0,
sampled_06250,institution_star,unspecified,hard,0,embedding,11,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06251,synthetic_star,unspecified,hard,0,embedding,9,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06252,paper_coauthor_star,unspecified,hard,0,embedding,6,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06253,field_neighborhood,unspecified,hard,0,embedding,12,0.0,True,8,0.9982,0.9981,none,0.1667,0.1667,0.1667
sampled_06254,citation_chain,unspecified,hard,0,embedding,3,0.0,False,3,0.9985,0.9824,none,0.3333,0.3333,0.3333
sampled_06255,field_cotopic,unspecified,hard,0,embedding,32,0.0,True,10,0.9988,0.9943,none,0.0312,0.0312,0.0312
sampled_06256,institution_star,unspecified,hard,0,embedding,11,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06257,paper_topic_chain,unspecified,hard,0,embedding,3,0.0,True,2,0.9988,0.9958,none,0.0,0.0,0.0
sampled_06258,citation_triangle,unspecified,hard,0,embedding,3,0.0,False,3,1.0,1.0,none,0.0,0.0,0.0
sampled_06259,paper_topic_chain,unspecified,hard,0,embedding,3,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06260,citation_chain,unspecified,hard,0,embedding,3,0.0,False,2,1.0,1.0,none,0.0,0.0,0.0
sampled_06261,citation_chain,unspecified,hard,0,embedding,3,0.0,False,0,0.0,0.0,none,0.0,0.0,
sampled_06262,synthetic_chain,unspecified,hard,0,embedding,8,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06263,real_star,unspecified,hard,0,embedding,21,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06264,paper_topic_chain,unspecified,hard,0,embedding,3,0.0,True,1,0.9998,0.9998,none,0.0,0.0,0.0
sampled_06265,paper_coauthor_star,unspecified,hard,0,embedding,9,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06266,citation_triangle,unspecified,hard,0,embedding,3,0.0,False,0,0.0,0.0,none,0.0,0.0,
sampled_06267,institution_star,unspecified,hard,0,embedding,13,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06268,paper_topic_chain,unspecified,hard,0,embedding,3,0.0,True,1,0.9988,0.9988,none,0.0,0.0,0.0
sampled_06269,citation_triangle,unspecified,hard,0,embedding,3,0.0,False,1,1.0,1.0,none,0.0,0.0,0.0
sampled_06270,paper_coauthor_star,unspecified,hard,0,embedding,14,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06271,citation_chain,unspecified,hard,0,embedding,3,0.0,False,3,1.0,0.9853,none,0.3333,0.3333,0.3333
sampled_06272,real_star,unspecified,hard,0,embedding,62,0.0,True,10,1.0,0.9998,none,0.0161,0.0161,0.0161
sampled_06273,author_coaffiliation,unspecified,hard,0,embedding,5,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06274,citation_chain,unspecified,hard,0,embedding,3,0.0,False,0,0.0,0.0,none,0.0,0.0,
sampled_06275,citation_chain,unspecified,hard,0,embedding,3,0.0,False,2,0.9971,0.9834,none,0.3333,0.3333,0.3333
sampled_06276,citation_chain,unspecified,hard,0,embedding,3,0.0,False,4,1.0,1.0,none,0.0,0.0,0.0
sampled_06277,institution_star,unspecified,hard,0,embedding,11,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_06278,citation_triangle,unspecified,hard,0,embedding,3,0.0,False,2,0.9961,0.9829,none,0.0,0.0,0.0
sampled_06279,real_star,unspecified,hard,0,embedding,33,0.0,True,0,0.0,0.0,none,0.0,0.0,
